word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
anterior,"앞쪽인, 앞의",前部的，前面的；向前的,,/anˈtɪərɪə/,,"forefront, anterior, head, fore, nose, foremost part","From Latin anterior, comparative of ante (“forward, before”)
",,,
canard,"허위 보도, 유언비어",虚假新闻；谎报；假消息,,/kəˈnɑːd/,,"story, canard, report, whisper","Borrowed from French canard (“duck, hoax”).
",,,
vitiate,(무엇의 효과를) 해치다[떨어뜨리다],毁坏；破坏；削弱,,/ˈvɪʃɪeɪt/,,"upset, scotch, scupper, blast, make a mess of, destroy, sabotage, undo, vitiate, mess up, wreck, dash, torpedo","From vitiātus[1], the perfect passive participle of Latin vitiō (“damage, spoil”), from vitium (“vice”).
",,,
adjourn,"(재판·회의 등을) 중단하다, 휴정[휴회]하다",（使）休会；（使）休庭,,/əˈdʒəːn/,,"wind up, halt, call a halt to, discontinue, finish, dissolve, break off, conclude, terminate, bring to an end, come to an end","From Old French ajorner (French ajourner), from the phrase a jor (nomé) (""to an (appointed) day"").
",,,
ameliorate,개선하다,使变好，改善，改进,,/əˈmiːlɪəreɪt/,,"tweak, upgrade, boost, brush up, better, help, ameliorate, raise, build on, enhance, polish up, perk up, revamp, refine","Influenced by French améliorer and Latin a- (“to”) + melior (“better”).
",,,
innocuous,악의 없는,无害的,,/ɪˈnɒkjʊəs/,,"non-irritant, non-poisonous, safe, innocent, non-dangerous, non-toxic, non-injurious","From Latin innocuus (“harmless”).
",,,
levity,"경솔, 경박",消遣；轻率,,/ˈlɛvɪti/,,"amusement, drollery, merriment, fun, frivolity, cheeriness, silliness, irreverence, joking, flippancy, blitheness, liveliness, vivacity, comedy, jollity, jocularity, sportiveness, childishness, cheerfulness, high spirits, wittiness, frivolousness, triviality, hilarity, joviality, laughter, nonsense, carefreeness, humour, wit, conviviality, giddiness, funniness, glee, foolishness, gaiety, mirth, skittishness, good cheer, light-mindedness, facetiousness","Coined in 1564, from Latin levitās (“lightness, frivolity”), from levis (“lightness (in weight)”).[1] Cognate to lever, and more distantly, light.
",,,
bellicose,"호전적인, 싸우기 좋아하는",好战的;好斗的,,/ˈbɛlɪkəʊs/,,"disputatious, confrontational, hostile, truculent, quarrelsome, pugnacious, argumentative, militant, combative, antagonistic, threatening, aggressive, contentious","From Middle English [Term?], from Latin bellicosus.
",,,
pseudo,"허위의, 가짜의; 모조의",假的；伪的；冒充的,,/ˈsjuːdəʊ/,,"man-made, substitute, synthetic, ersatz, manufactured, simulated","Derived from prefix pseudo-, itself derived from Ancient Greek ψευδής (pseudḗs, “false, lying”)
",,,
ambulatory,보행의,（病人）不需卧床的，能走动的，晚上不需留院的,,/ˈambjʊlət(ə)ri/,,"wayfaring, wandering, nomadic, touring, rambling, ambulatory, migratory, roaming, gypsy, peripatetic, migrant, roving","Latin ambulatorius
",,,
fracture,"골절 (부위); 균열, (갈라진) 금",（使）（骨头等硬物）破裂，（使）断裂，（使）折断,,/ˈfraktʃə/,,"breakage, rupture, separation, bursting, splintering, cracking, shattering, cleavage, disintegration, splitting, fragmentation","Borrowed from Old French fracture, from Latin fractūra (“a breach, fracture, cleft”), from frangere (“to break”), past participle fractus, ultimately from Proto-Indo-European *bʰreg-, from whence also English break. See fraction. Doublet of fraktur.
",,,
judiciary,"법관[판사]들, 사법부",（政府的）司法部；司法制度,,/dʒʊˈdɪʃ(ə)ri/,,"judicature, judiciary, magistrates","Borrowed from Latin iudiciarius, judiciarius.
",,,
adage,"속담, 격언",谚语；格言,,/ˈadɪdʒ/,,"aphorism, cliché, proverb, truism, commonplace, dictum, maxim, epigraph, motto, epigram, axiom, platitude, precept, saw","Borrowed from Middle French adage, from Latin adagium
",,,
retrograde,(사태·시대 등에) 역행하는,倒退的；退步的；恶化的,,/ˈrɛtrəɡreɪd/,,"backwards, reverse, retreating, directed backwards, retrogressive, rearward",,,,
cryptology,"[U] 암호 작성[해독]술; 암호학, 암호 연구",密码术；隐语,,/krɪpˈtɒlədʒi/,,,"crypto- +‎ -logy, from Ancient Greek κρυπτός (kruptós, “hidden”) + λόγος (lógos, “word”).
",,,
invidious,부당한; 남의 심기를 건드릴[시샘을 받을],（尤指由于不公）可能招致不满的，易引起反感的,,/ɪnˈvɪdɪəs/,,"awkward, difficult","Borrowed from Latin invidiōsus, from invidia (“envy, ill will”), from in- (“upon”) + videō (“I see”). Doublet of envious, from Old French.
",,,
commiserate,(화가 났거나 실망한 사람에게) 위로[동정]를 표하다,表示同情（或惋惜）,,/kəˈmɪzəreɪt/,,"feel for, feel sorry for, sympathize with, feel pity for, mourn for, grieve for, send condolences to, condole with, be moved by, offer condolences to, empathize with, sorrow for, express sympathy for, be sympathetic to",,,,
belabor,장황하게 논하다,毒打一顿；责骂;就…作过度的说明；向…唠叨;反复研究（或讨论）,记忆技巧：be 加强 + labor 劳动，工作 → 劳作过多 → 过分啰嗦,/bəˈlābər/,,"discuss at length, expound on, dwell on, labour, harp on about, hammer away at, expand on",,,,
ascertain,(옳은 정보를) 알아내다[확인하다],弄清，确定，查明,,/ˌasəˈteɪn/,,"fathom out, come to know, comprehend, pin down, confirm, recognize, establish, see, discern, dig out, divine, perceive, get to know, dig up, register, make out, intuit, make certain of, realize, grasp, settle, fathom, verify, appreciate, decide, work out, deduce, understand, identify, discover, become aware of, ferret out, diagnose, fix, learn, take in, determine","From Old French acertener, from a- (“to, towards”) + certener (“make sure of”), from the adjective certain, from Latin certus (“certain, fixed”). Compare to Spanish acertar.
",,,
mordant,"신랄한, 통렬한",（尤指幽默）尖锐的，尖刻而又风趣的,,/ˈmɔːd(ə)nt/,,"biting, razor-edged, astringent, rapier-like, stinging, acid, piercing, pungent, devastating, scathing, tart, acerbic, sarcastic, trenchant, sardonic, sharp, keen, cutting, incisive","From French mordant.
",,,
discreet,"신중한, 조심스러운",审慎的，谨慎的，小心的,,/dɪˈskriːt/,,"wary, circumspect, cautious, close-lipped, close-mouthed, chary, guarded","From Middle English discrete, from Old French discret, from Latin discrētus, from past participle of discernēre. Doublet of discrete.
",,,
heterogeneous,여러 다른 종류들로 이뤄진,各种各样的；混杂的,,/ˌhɛt(ə)rə(ʊ)ˈdʒiːnɪəs/,", homogeneous    [WS]","unrelated, different, mixed, divergent, differing, miscellaneous, sundry, diverse, variegated, catholic, eclectic, wide-ranging, diversified, heterogeneous, contrasting, liberal, multifarious, varied, multifold, varying, various, manifold    [WS], assorted, motley, disparate","From Medieval Latin heterogeneus, from Ancient Greek ἑτερογενής (heterogenḗs, “of different kinds”), from ἕτερος (héteros, “other, another, different”) + γένος (génos, “kind”). Compare hetero- and -ous.
","assorted    [WS], omnifarious",,
cryptic,"수수께끼 같은, 아리송한",神秘的，隐秘的；有隐义的；费解的,,/ˈkrɪptɪk/,,"perplexing, abstruse, oblique, ambiguous, mysterious, mystifying, puzzling, arcane, hard to understand, confusing, oracular, Delphic, elliptical, obscure","From Late Latin crypticus, from Ancient Greek κρυπτικός (kruptikós), from κρυπτός (kruptós, “hidden”), from κρύπτω (krúptō, “to hide”). Also see: cryptology.
",,,
animosity,"반감, 적대감",仇恨；敌意；憎恶,,/ˌanɪˈmɒsɪti/,,"dislike, bad feeling, rancour, opposition, hatred, acrimony, ill feeling, bitterness, ill will, hate, odium, animus, hostility, antagonism, resentment, aversion, loathing, bad blood, friction, enmity, abhorrence, detestation","From French animosité, from Latin animositas (“courage, spirit, vehemence”), from animosus, from animus (“courage, spirit, mind”); see animose, animate, transitive verb
",,,
knell,종소리 ; 조종(弔鐘),终结的预兆，完结的信号（同 death knell）,,/nɛl/,,"dong, peal, reverberation, clang, ringing, resounding, tolling, boom, chime, stroke, clangour","From Middle English knellen, knillen, knyllen, knullen, from Old English cnyllan (“to strike; knock; clap”), from Proto-Germanic *knuzlijaną (“to beat; push; mash”), from Proto-Indo-European *gen- (“to squeeze, pinch, kink, ball up”).
",,,
inamorata,(여자) 애인,爱人，情人,,/ɪˌnaməˈrɑːtə/,,"girl, significant other, inamorata, fiancée, sweetheart, partner","From the Italian innamorata, the feminine form of innamorato (“lover, boyfriend”), from innamorare (“to make somebody fall in love”), from in- (“in”) + amore (“love”).
",,,
impede,(진행을) 지연시키다[방해하다],妨碍，阻碍；阻止,,/ɪmˈpiːd/,,"delay, obstruct, restrain, disrupt, hold back, handicap, put a brake on, hold up, cramp, brake, shackle, interfere with, cripple, fetter, hamstring, slow down, slow, hamper, retard","Borrowed from Latin impedire (“to shackle”), from pes (“foot”) (compare pedestrian). First attested use as a verb was in William Shakespeare's Macbeth.
",,,
accrue,"누적되다, 축적되다",积累；（逐渐）增加，增多,,/əˈkruː/,,"follow, emanate, stem, flow, ensue, arise, spring","First attested in mid 15th century.
From Middle English acrewen, borrowed from Old French acreüe, past participle of accreistre (“to increase”), from Latin accrēsco (“increase”), from ad (“in addition”) + crēscō (“to grow”).
Compare accretion, accresce, accrete, crew, crescent.",,,
disingenuous,솔직하지 못한(특히 아는 것을 모른다고 하는),（人或其行为）不够诚实的，不够坦白的,,/ˌdɪsɪnˈdʒɛnjʊəs/,,"underhand, insincere, deceitful, untruthful, underhanded, duplicitous, two-faced, mendacious, false, double-dealing, dissembling, lying","dis- +‎ ingenuous
",,,
antipodal,"대척지(對蹠地)의, 지구상의 정반대 쪽의",正反对的；对跖的；对踵的；恰恰相反的（to）,,/anˈtɪpəd(ə)l/,,"oppositional, extreme, antithetical, opposed, counterbalancing, conflicting, antagonistic, contrary, diametrically opposed, contradictory, opposing","From antipode +‎ -al.
",,,
mellifluous,달콤한[감미로운],声音甜美的；圆润流畅的,,/mɛˈlɪflʊəs/,,"harmonious, liquid, soothing, dulcet, soft, mellow, smooth, lyric, honeyed, rich, euphonious, musical, tuneful, sweet-toned","From Latin mellifluus (“flowing like honey”), from mel (“honey”) + fluō (“flow”). Compare superfluous and fluid, from same root, and with dulcet (“sweet speech”), alternative Latinate term with a similar meaning.
",,,
composure,(마음의) 평정,镇静，沉着，泰然自若,,/kəmˈpəʊʒə/,,"tranquillity, equilibrium, self-possession, coolness, equanimity, serenity, calm, calmness, collectedness, self-command","compose +‎ -ure
",,,
centigrade,"<눈금이>  백분도 (百分度) 의 ; <온도계가> 섭씨의(Celsius) ((略 C, c., Cent., cent.))",摄氏温度,,/ˈsɛntɪɡreɪd/,,,"centi- +‎ grade, degree.",,,
renitent,저항[반대]하는; 완강히 반항하는,抵抗压力的;顽强的,,/ˈrɛnɪtnt/,,,"Latin renītēns, present participle of renītor (“resist, struggle”)
",,,
captivate,…의 마음을 사로잡다[매혹하다],使着迷；迷住；吸引,,/ˈkaptɪveɪt/,,"delight, attract, enchant, lure, entrance, fascinate, allure, bewitch, beguile, enrapture, charm","Borrowed from Latin captīvō; synchronically analyzable as captive +‎ -ate.
",,,
controversy,논란,争议；争论；争辩,,/ˈkɒntrəvəːsi/,,"disputation, quarrel, dispute, contention, squabble, argument, war of words, storm, debate, wrangle, altercation, dissension","From Old French controversie, from Latin contrōversia (“debate, contention, controversy”), from contrōversus (“turned in an opposite direction”).
",,,
fetter,(남의 자유를) 구속하다,束缚；限制；抑制,,/ˈfɛtə/,,"manacles, bonds, chains, handcuffs, irons, leg irons","From Old English feter, from Proto-Germanic *feturaz (“fetter”), from Proto-Indo-European *ped- (“foot, step”). Cognate with Dutch veter (“lace”). Related to foot.
",,,
obsequies,장례식,葬礼仪式,,/ˈɒbsɪkwɪz/,,"burial service, burial, funeral service, funeral, burial ceremony",,,,
reprove,"나무라다, 꾸짖다, 책망하다",责备；斥责；指责,,/rɪˈpruːv/,,"give someone a piece of one's mind, upbraid, berate, criticize, censure, read someone the Riot Act, castigate, scold, chide, rebuke, haul over the coals, admonish, remonstrate with, chastise, lambaste, pull up, take to task, reproach",,,,
hyperactive,활동 과잉의,好动亢奋的，过度活跃的,,/hʌɪpərˈaktɪv/,", slow    [WS], —, hypoactive, underactive, calm    [WS]","hyper, wild, confused, fevered, tumultuous, frenetic, manic, turbulent, crazed, intense, feverish, hyperactive, mad, fraught, furious, energetic, fast and furious, overactive, hectic, confusing","hyper- +‎ active
","frenzied, harried, frenetic, frantic",active    [WS],"busy, panic, anxious, rush    [WS], frenzy, nervous    [WS], atwitter, worry, hurry, fast"
