word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
animosity,"반감, 적대감",仇恨；敌意；憎恶,,/ˌanɪˈmɒsɪti/,,"hostility, friction, antagonism, enmity, animus, opposition, aversion, acrimony, bitterness, rancour, resentment, dislike, ill feeling, bad feeling, ill will, bad blood, hatred, hate, loathing, detestation, abhorrence, odium","From French animosité, from Latin animositas (“courage, spirit, vehemence”), from animosus, from animus (“courage, spirit, mind”); see animose, animate, transitive verb
",,,
knell,종소리 ; 조종(弔鐘),终结的预兆，完结的信号（同 death knell）,,/nɛl/,,"tolling, ringing, chime, clang, dong, peal, stroke, resounding, reverberation, clangour, boom","From Middle English knellen, knillen, knyllen, knullen, from Old English cnyllan (“to strike; knock; clap”), from Proto-Germanic *knuzlijaną (“to beat; push; mash”), from Proto-Indo-European *gen- (“to squeeze, pinch, kink, ball up”).
",,,
inamorata,(여자) 애인,爱人，情人,,/ɪˌnaməˈrɑːtə/,,"girl, sweetheart, partner, significant other, inamorata, fiancée","From the Italian innamorata, the feminine form of innamorato (“lover, boyfriend”), from innamorare (“to make somebody fall in love”), from in- (“in”) + amore (“love”).
",,,
impede,(진행을) 지연시키다[방해하다],妨碍，阻碍；阻止,,/ɪmˈpiːd/,,"obstruct, hamper, handicap, hold back, hold up, delay, interfere with, disrupt, retard, slow, slow down, brake, put a brake on, restrain, fetter, shackle, hamstring, cramp, cripple","Borrowed from Latin impedire (“to shackle”), from pes (“foot”) (compare pedestrian). First attested use as a verb was in William Shakespeare's Macbeth.
",,,
accrue,"누적되다, 축적되다",积累；（逐渐）增加，增多,,/əˈkruː/,,"arise, follow, ensue, emanate, stem, spring, flow","First attested in mid 15th century.
From Middle English acrewen, borrowed from Old French acreüe, past participle of accreistre (“to increase”), from Latin accrēsco (“increase”), from ad (“in addition”) + crēscō (“to grow”).
Compare accretion, accresce, accrete, crew, crescent.",,,
disingenuous,솔직하지 못한(특히 아는 것을 모른다고 하는),（人或其行为）不够诚实的，不够坦白的,,/ˌdɪsɪnˈdʒɛnjʊəs/,,"deceitful, underhand, underhanded, duplicitous, double-dealing, two-faced, dissembling, insincere, false, lying, untruthful, mendacious","dis- +‎ ingenuous
",,,
antipodal,"대척지(對蹠地)의, 지구상의 정반대 쪽의",正反对的；对跖的；对踵的；恰恰相反的（to）,,/anˈtɪpəd(ə)l/,,"opposed, opposing, oppositional, diametrically opposed, extreme, contrary, contradictory, antithetical, antagonistic, conflicting, counterbalancing","From antipode +‎ -al.
",,,
mellifluous,달콤한[감미로운],声音甜美的；圆润流畅的,,/mɛˈlɪflʊəs/,,"sweet-toned, dulcet, honeyed, mellow, soft, liquid, soothing, rich, smooth, euphonious, lyric, harmonious, tuneful, musical","From Latin mellifluus (“flowing like honey”), from mel (“honey”) + fluō (“flow”). Compare superfluous and fluid, from same root, and with dulcet (“sweet speech”), alternative Latinate term with a similar meaning.
",,,
composure,(마음의) 평정,镇静，沉着，泰然自若,,/kəmˈpəʊʒə/,,"self-possession, self-command, calmness, equanimity, equilibrium, calm, coolness, collectedness, serenity, tranquillity","compose +‎ -ure
",,,
centigrade,"<눈금이>  백분도 (百分度) 의 ; <온도계가> 섭씨의(Celsius) ((略 C, c., Cent., cent.))",摄氏温度,,/ˈsɛntɪɡreɪd/,,,"centi- +‎ grade, degree.",,,
renitent,저항[반대]하는; 완강히 반항하는,抵抗压力的;顽强的,,/ˈrɛnɪtnt/,,,"Latin renītēns, present participle of renītor (“resist, struggle”)
",,,
captivate,…의 마음을 사로잡다[매혹하다],使着迷；迷住；吸引,,/ˈkaptɪveɪt/,,"charm, enchant, bewitch, fascinate, beguile, entrance, enrapture, delight, attract, allure, lure","Borrowed from Latin captīvō; synchronically analyzable as captive +‎ -ate.
",,,
controversy,논란,争议；争论；争辩,,/ˈkɒntrəvəːsi/,,"dispute, argument, debate, dissension, contention, disputation, altercation, wrangle, quarrel, squabble, war of words, storm","From Old French controversie, from Latin contrōversia (“debate, contention, controversy”), from contrōversus (“turned in an opposite direction”).
",,,
fetter,(남의 자유를) 구속하다,束缚；限制；抑制,,/ˈfɛtə/,,"manacles, handcuffs, irons, leg irons, chains, bonds","From Old English feter, from Proto-Germanic *feturaz (“fetter”), from Proto-Indo-European *ped- (“foot, step”). Cognate with Dutch veter (“lace”). Related to foot.
",,,
obsequies,장례식,葬礼仪式,,/ˈɒbsɪkwɪz/,,"funeral service, funeral, burial ceremony, burial service, burial",,,,
reprove,"나무라다, 꾸짖다, 책망하다",责备；斥责；指责,,/rɪˈpruːv/,,"rebuke, reproach, scold, admonish, remonstrate with, chastise, chide, upbraid, berate, take to task, pull up, castigate, lambaste, read someone the Riot Act, give someone a piece of one's mind, haul over the coals, criticize, censure",,,,
hyperactive,활동 과잉의,好动亢奋的，过度活跃的,,/hʌɪpərˈaktɪv/,", hypoactive, slow    [WS], underactive,   —, calm    [WS]","overactive, manic, hyperactive, feverish, fraught, confused, intense, fast and furious, frenetic, tumultuous, turbulent, confusing, hyper, mad, crazed, energetic, fevered, hectic, wild, furious","hyper- +‎ active
","frantic, frenetic, frenzied, harried",,
vicarious,(느낌·경험이) 대리의[간접적인],间接感受到的；间接获得的,,/vɪˈkɛːrɪəs/,,"second-hand, secondary, derivative, derived, at one remove, surrogate, substitute, substituted, by proxy","Borrowed from Latin vicārius (“vicarious, substituted”).
",,,
overture,서곡(序曲),（尤指歌剧的）序曲，前奏曲,,/ˈəʊvətj(ʊ)ə/,,"introduction, opening, introductory movement, voluntary","Borrowed from Anglo-Norman, Middle French overture, from Old French overture. Doublet of aperture.
",,,
tinge,(아주 적은 색채를) 더하다[띠게 하다],（颜色或情感的）一丝，少许,,/tɪn(d)ʒ/,,"colour, dye, stain, shade, suffuse, flush, imbue, wash, overlay, bathe, saturate, steep, impregnate, permeate, penetrate, pervade, run through","The verb is derived from Latin tingere,[1] present active infinitive of tingō (“to dip; to moisten; to colour, dye, tinge”), from Proto-Indo-European *teng- (“to dip; to soak”).
",,,
forage,먹이를 찾다,搜寻；（尤指）觅食,,/ˈfɒrɪdʒ/,,"hunt, rummage, rummage around, forage, scrabble, grub, root about, root around, scavenge, fish about, fish around, rake around, feel around, grope around, nose around, ferret, ferret about, ferret around","From Middle English forage, from Old French fourage, forage, a derivative of fuerre (“fodder, straw”), of Germanic origin, from Frankish *fōdar (“fodder, sheath”), from Proto-Germanic *fōdrą (“fodder, feed, sheath”), from Proto-Indo-European *patrom (“fodder”), *pat- (“to feed”), *pāy- (“to guard, graze, feed”). Cognate with Old High German fuotar (German Futter (“fodder, feed”)), Old English fōdor, fōþor (“food, fodder, covering, case, basket”), Dutch voeder (“forage, food, feed”), Danish foder (“fodder, feed”), Icelandic fóðr (“fodder, sheath”). More at fodder, food.
",,,
pedagogue,교사; 남을 가르치기 좋아하는 사람,死板的教师；学究,,/ˈpɛdəɡɒɡ/,,"tutor, instructor, pedagogue, schoolteacher, schoolmaster, schoolmistress, master, mistress, governess, educationalist, educationist","Borrowed from Middle French pedagogue, from Latin paedagogus, from Ancient Greek παιδαγωγός (paidagōgós), from παῖς (paîs, “child”) + ἀγωγός (agōgós, “guide”) (from ἄγω (ágō, “lead”)).[1]
",,,
judicious,"신중한, 판단력 있는",明断的；明智而审慎的,,/dʒuːˈdɪʃəs/,,"sensible, prudent, politic, shrewd, astute, canny, sagacious, common-sense, commonsensical, sound, well advised, well judged, well thought out, considered, thoughtful, perceptive, discerning, clear-sighted, insightful, far-sighted, percipient, discriminating, informed, intelligent, clever, enlightened, logical, rational","Based on Middle French judicieux, itself ultimately derived from Latin iudico.
",,,
attest,증명[입증]하다,表明；证明；证实,,/əˈtɛst/,,"show, reveal, be evidence of, display, exhibit, manifest, denote, evince, signify","Borrowed from Middle French attester, from Latin attestor (“to witness to, bear witness”), from at-, combining form of ad (“to”) + testor (“to bear witness”), from testis (“a witness”).
",,,
malevolent,"악의 있는, 악의적인",恶意的；恶毒的；有害的,,/məˈlɛv(ə)l(ə)nt/,,"spiteful, hostile, evil-minded, baleful, bitter, evil-intentioned, poisonous, venomous, evil, malign, malignant, rancorous, vicious, vindictive, revengeful, vengeful, pernicious","From Middle English *malevolent (suggested by Middle English malevolence), from Old French malivolent and  Latin malevolentem, from male (“badly, wrongly”) + volens (“willing, wishing”), from velle (“to wish”).
",,,
recalcitrant,(규칙·지시에) 저항[반항]하는; 다루기 힘든,（人）不守规章的，桀骜不驯的；（动物）不驯服的,,/rɪˈkalsɪtr(ə)nt/,,"resistant, obstinate, uncooperative, non-compliant, recalcitrant, confrontational, challenging","Borrowed from French récalcitrant, from Latin recalcitrāns, recalcitrantis, present participle of recalcitrō, recalcitrāre (“be disobedient, kick back [as a horse]”), from calx (“heel”), 1820s.
",,,
adjoin,"인접하다, 붙어 있다",紧挨；邻接；贴近；毗连,,/əˈdʒɔɪn/,,"be adjacent to, border, border on, neighbour, verge on, abut, butt up against, butt up to, bound on, be contiguous with, be connected to, communicate with, link up with, extend as far as, extend to","From Anglo-Norman adjoindre, from Latin adiungō.
",,,
recant,(흔히 공식적으로 신념·견해를) 철회하다,公开宣布放弃（以前的信仰）,,/rɪˈkant/,", stand firm, stand one's ground (idiomatic), uphold, double down, maintain, affirm, aver","disavow, recant, revoke, disown, unspeak (rare), abjure, abandon, renege on, recall, take back, unsay, withcall, repudiate, forswear, relinquish, deny, eat one's words (figuratively), swallow, retract, withdraw","First attested in 1535, from Latin recantare, present active infinitive of recanto (“to sing back, reecho, sing again, repeat in singing, recant, recall, revoke, charm back or away”), from re- (“back”) + canto (“to chant, to sing”), frequentative of cano.
",,,
fulsome,(칭찬·감사·사과 등이) 지나친[진실성이 안 느껴지는],过分恭维的；谄媚的；言过其实的,,/ˈfʊls(ə)m/,,"ample, profuse, extensive, generous, liberal, lavish, glowing, gushing, gushy","From Middle English fulsum, equivalent to ful- +‎ -some. The meaning has evolved from an original positive connotation ""abundant"" to a neutral ""plump"" to a negative ""overfed"". In modern usage, it can take on any of these inflections. See usage note.
",,,
bountiful,"많은, 풍부한",（数量）异常大的,,/ˈbaʊntɪfʊl/,,"plentiful, ample, bumper, superabundant, inexhaustible, prolific, profuse, teeming, copious, prodigal, considerable, vast, immense, great, liberal, lavish, generous, princely, handsome, luxuriant, rich","bounty +‎ -ful
",,,
propitious,(일을 하기에) 좋은[유리한],吉祥的，吉利的,,/prəˈpɪʃəs/,,"auspicious, promising, providential, advantageous, fortunate, lucky, optimistic, bright, happy, rosy, full of promise, heaven-sent, hopeful, beneficial","From Anglo-Norman and Old French propicius, from Latin propitius (“favorable, well-disposed, kind”). Compare French propice, Portuguese propício and Spanish propicio.
",,,
hypodermic,피하 주사기,皮下注射的,,/hʌɪpə(ʊ)ˈdəːmɪk/,,syringe,"hypoderm +‎ -ic
",,,
caste,(힌두교 사회의) 카스트[계급],（印度社会的）种姓制度，种姓,,/kɑːst/,,"social class, order, social order, social division, grade, grading, group, grouping, station, stratum, echelon, rank, level, degree, set","Borrowed from Portuguese or Spanish casta (“lineage, breed, race”), of uncertain origin. The OED derives it from Portuguese casto (“chaste”), from Latin castus.
Coromines (1987) argues instead for a hypothetical Gothic form *𐌺𐌰𐍃𐍄𐍃 (*kasts), cognate with English cast, from Proto-Germanic *kastuz.
",,,
implacable,"확고한, 바꿀 수 없는",不饶人的；坚定的；无法改变的,,/ɪmˈplakəb(ə)l/,,"unpacifiable, unplacatable, unmollifiable, unforgiving, unsparing, grudge-holding","From Middle English implācāble (“immitigable, unappeasable”)[1] from Old French implacable (“harsh, unrelenting; implacable”) (modern French implacable), from Latin implācābilis (“unappeasable, implacable; irreconcilable”), from im- (variant of in- (prefix meaning ‘not’)) + plācābilis (“placable; appeasing, moderating, pacifying, propitiating; acceptable”) (from plācō (“to assuage, pacify, placate; to appease; to reconcile”) + -bilis (suffix forming adjectives indicating a capacity or worth of being acted upon)).[2]
",,,
